fecha,release_version
2018-02-13 22:46:00,1.261.1160.0
2018-02-14 01:31:00,1.261.1163.0
2018-02-14 04:25:00,1.261.1167.0
2018-02-14 06:30:00,1.261.1173.0
2018-01-23 03:01:00,1.261.118.0
2018-02-14 11:40:00,1.261.1186.0
2018-02-14 14:11:00,1.261.1192.0
2018-02-14 20:01:00,1.261.1202.0
2018-02-15 02:50:00,1.261.1216.0
2018-02-15 05:26:00,1.261.1223.0
2018-02-15 07:46:00,1.261.1230.0
2018-01-23 06:05:00,1.261.125.0
2018-02-15 22:06:00,1.261.1260.0
2018-02-16 02:01:00,1.261.1261.0
2018-02-16 04:41:00,1.261.1268.0
2018-01-23 07:21:00,1.261.127.0
2018-02-16 06:56:00,1.261.1272.0
2018-02-16 09:21:00,1.261.1275.0
2018-02-16 11:46:00,1.261.1277.0
2018-02-16 14:31:00,1.261.1278.0
2018-02-16 17:07:00,1.261.1280.0
2018-02-16 19:26:00,1.261.1282.0
2018-02-17 01:21:00,1.261.1293.0
2018-01-19 03:55:00,1.261.13.0
2018-02-17 05:21:00,1.261.1300.0
2018-02-17 07:11:00,1.261.1302.0
2018-02-17 10:06:00,1.261.1303.0
2018-02-17 16:06:00,1.261.1310.0
2018-02-17 20:16:00,1.261.1312.0
2018-02-17 22:31:00,1.261.1314.0
2018-02-18 04:25:00,1.261.1319.0
2018-02-18 07:05:00,1.261.1320.0
2018-02-18 10:46:00,1.261.1321.0
2018-02-18 13:06:00,1.261.1322.0
2018-02-18 16:06:00,1.261.1325.0
2018-02-18 21:46:00,1.261.1326.0
2018-02-19 05:36:00,1.261.1338.0
2018-02-19 08:26:00,1.261.1339.0
2018-02-19 10:57:00,1.261.1345.0
2018-02-19 14:01:00,1.261.1350.0
2018-02-19 15:02:00,1.261.1353.0
2018-02-19 16:56:00,1.261.1355.0
2018-02-19 19:21:00,1.261.1366.0
2018-02-19 20:22:00,1.261.1369.0
2018-02-19 21:17:00,1.261.1370.0
2018-02-19 22:47:00,1.261.1371.0
2018-02-20 00:09:00,1.261.1372.0
2018-02-20 01:33:00,1.261.1374.0
2018-02-20 03:42:00,1.261.1375.0
2018-02-20 05:17:00,1.261.1376.0
2018-02-20 06:39:00,1.261.1378.0
2018-02-20 08:12:00,1.261.1380.0
2018-02-20 09:33:00,1.261.1383.0
2018-02-20 10:53:00,1.261.1386.0
2018-02-20 11:58:00,1.261.1388.0
2018-02-20 13:48:00,1.261.1389.0
2018-01-23 11:01:00,1.261.139.0
2018-02-20 14:38:00,1.261.1390.0
2018-02-20 15:34:00,1.261.1392.0
2018-02-20 16:29:00,1.261.1393.0
2018-02-20 17:34:00,1.261.1394.0
2018-02-20 19:34:00,1.261.1398.0
2018-02-20 21:03:00,1.261.1400.0
2018-02-20 22:08:00,1.261.1402.0
2018-02-20 23:34:00,1.261.1404.0
2018-02-21 01:07:00,1.261.1406.0
2018-02-21 05:13:00,1.261.1426.0
2018-02-21 06:42:00,1.261.1428.0
2018-02-21 20:05:00,1.261.1431.0
2018-02-21 21:56:00,1.261.1478.0
2018-02-21 22:51:00,1.261.1481.0
2018-02-22 01:26:00,1.261.1490.0
2018-02-22 03:41:00,1.261.1494.0
2018-02-22 05:06:00,1.261.1496.0
2018-02-22 06:26:00,1.261.1497.0
2018-02-22 07:26:00,1.261.1498.0
2018-02-22 08:38:00,1.261.1500.0
2018-02-22 09:57:00,1.261.1502.0
2018-02-22 11:01:00,1.261.1503.0
2018-02-22 13:43:00,1.261.1507.0
2018-02-22 18:03:00,1.261.1509.0
2018-01-23 15:31:00,1.261.151.0
2018-02-22 18:03:00,1.261.1510.0
2018-02-22 18:03:00,1.261.1512.0
2018-02-22 18:03:00,1.261.1515.0
2018-02-22 22:24:00,1.261.1518.0
2018-02-23 00:12:00,1.261.1524.0
2018-02-23 01:42:00,1.261.1527.0
2018-02-23 03:18:00,1.261.1531.0
2018-02-23 04:34:00,1.261.1533.0
2018-02-23 06:03:00,1.261.1536.0
2018-02-23 07:28:00,1.261.1541.0
2018-02-23 08:29:00,1.261.1543.0
2018-02-23 09:47:00,1.261.1547.0
2018-02-23 12:07:00,1.261.1552.0
2018-02-23 13:23:00,1.261.1555.0
2018-02-23 14:43:00,1.261.1558.0
2018-02-23 15:52:00,1.261.1561.0
2018-02-23 17:56:00,1.261.1563.0
2018-02-23 22:50:00,1.261.1572.0
2018-02-24 00:27:00,1.261.1573.0
2018-02-24 01:58:00,1.261.1575.0
2018-02-24 03:11:00,1.261.1577.0
2018-02-24 04:27:00,1.261.1578.0
2018-01-23 18:26:00,1.261.158.0
2018-02-24 05:52:00,1.261.1580.0
2018-02-24 07:02:00,1.261.1581.0
2018-02-24 08:07:00,1.261.1582.0
2018-02-24 09:21:00,1.261.1583.0
2018-02-24 10:42:00,1.261.1586.0
2018-02-24 11:53:00,1.261.1589.0
2018-02-24 13:02:00,1.261.1592.0
2018-02-24 14:08:00,1.261.1595.0
2018-02-24 17:52:00,1.261.1596.0
2018-02-24 19:28:00,1.261.1597.0
2018-02-24 20:37:00,1.261.1598.0
2018-02-24 23:08:00,1.261.1600.0
2018-02-25 00:17:00,1.261.1602.0
2018-02-25 02:57:00,1.261.1603.0
2018-02-25 06:11:00,1.261.1605.0
2018-02-25 07:32:00,1.261.1606.0
2018-02-25 08:48:00,1.261.1607.0
2018-02-25 10:18:00,1.261.1609.0
2018-02-25 11:22:00,1.261.1610.0
2018-02-25 12:50:00,1.261.1612.0
2018-02-25 14:08:00,1.261.1613.0
2018-02-25 15:27:00,1.261.1614.0
2018-02-25 19:17:00,1.261.1615.0
2018-02-25 21:48:00,1.261.1620.0
2018-02-25 23:41:00,1.261.1621.0
2018-02-26 02:41:00,1.261.1622.0
2018-02-26 10:17:00,1.261.1626.0
2018-02-26 12:32:00,1.261.1632.0
2018-02-26 14:06:00,1.261.1633.0
2018-02-26 18:07:00,1.261.1636.0
2018-02-26 19:16:00,1.261.1641.0
2018-02-26 20:23:00,1.261.1642.0
2018-02-26 21:22:00,1.261.1644.0
2018-02-26 22:42:00,1.261.1646.0
2018-02-26 23:47:00,1.261.1647.0
2018-02-27 01:01:00,1.261.1650.0
2018-02-27 02:11:00,1.261.1652.0
2018-02-27 03:31:00,1.261.1653.0
2018-02-27 05:46:00,1.261.1656.0
2018-02-27 07:18:00,1.261.1660.0
2018-02-27 08:36:00,1.261.1661.0
2018-02-27 15:06:00,1.261.1676.0
2018-02-27 21:46:00,1.261.1683.0
2018-02-28 02:22:00,1.261.1689.0
2018-02-28 03:31:00,1.261.1693.0
2018-02-28 04:46:00,1.261.1695.0
2018-02-28 06:01:00,1.261.1700.0
2018-02-28 07:32:00,1.261.1701.0
2018-02-28 09:57:00,1.261.1708.0
2018-02-28 11:06:00,1.261.1710.0
2018-04-06 15:45:00,1.261.1714.0
2018-04-06 15:46:00,1.261.1716.0
2018-04-06 15:48:00,1.261.1717.0
2018-04-06 15:50:00,1.261.1718.0
2018-04-06 15:52:00,1.261.1721.0
2018-01-19 05:10:00,1.261.18.0
2018-01-24 16:32:00,1.261.180.0
2018-01-24 16:33:00,1.261.183.0
2018-01-24 16:34:00,1.261.185.0
2018-01-24 16:34:00,1.261.191.0
2018-01-24 21:43:00,1.261.204.0
2018-01-25 04:05:00,1.261.217.0
2018-01-25 05:25:00,1.261.218.0
2018-01-19 07:10:00,1.261.22.0
2018-01-25 06:35:00,1.261.221.0
2018-01-25 07:45:00,1.261.225.0
2018-01-25 09:00:00,1.261.228.0
2018-01-25 10:15:00,1.261.229.0
2018-01-25 11:25:00,1.261.232.0
2018-01-25 14:25:00,1.261.237.0
2018-01-25 15:31:00,1.261.239.0
2018-01-25 16:45:00,1.261.241.0
2018-01-25 17:56:00,1.261.244.0
2018-01-19 08:50:00,1.261.25.0
2018-01-25 20:51:00,1.261.252.0
2018-01-26 01:26:00,1.261.270.0
2018-01-26 02:36:00,1.261.274.0
2018-01-26 03:46:00,1.261.276.0
2018-01-26 04:56:00,1.261.281.0
2018-01-26 06:11:00,1.261.285.0
2018-01-26 07:27:00,1.261.287.0
2018-01-26 08:56:00,1.261.288.0
2018-01-19 10:20:00,1.261.29.0
2018-01-26 10:12:00,1.261.291.0
2018-01-26 11:21:00,1.261.293.0
2018-01-26 12:36:00,1.261.297.0
2018-01-26 13:51:00,1.261.301.0
2018-01-26 18:56:00,1.261.306.0
2018-01-26 20:02:00,1.261.310.0
2018-01-26 21:17:00,1.261.313.0
2018-01-26 22:32:00,1.261.317.0
2018-01-26 23:57:00,1.261.321.0
2018-01-27 00:56:00,1.261.324.0
2018-01-27 02:11:00,1.261.328.0
2018-01-27 03:22:00,1.261.331.0
2018-01-27 04:31:00,1.261.333.0
2018-01-27 05:42:00,1.261.336.0
2018-01-19 11:50:00,1.261.34.0
2018-01-27 08:51:00,1.261.341.0
2018-01-27 09:41:00,1.261.344.0
2018-01-27 10:56:00,1.261.347.0
2018-01-27 12:07:00,1.261.349.0
2018-01-27 13:08:00,1.261.351.0
2018-01-27 14:22:00,1.261.353.0
2018-01-27 15:38:00,1.261.354.0
2018-01-27 16:53:00,1.261.357.0
2018-01-27 17:59:00,1.261.361.0
2018-01-27 19:12:00,1.261.364.0
2018-01-27 20:18:00,1.261.367.0
2018-01-27 21:34:00,1.261.370.0
2018-01-27 22:49:00,1.261.374.0
2018-01-28 00:04:00,1.261.377.0
2018-01-28 01:13:00,1.261.381.0
2018-01-28 02:18:00,1.261.385.0
2018-01-28 03:28:00,1.261.388.0
2018-01-19 13:20:00,1.261.39.0
2018-01-28 04:34:00,1.261.391.0
2018-01-28 05:43:00,1.261.395.0
2018-01-28 09:18:00,1.261.404.0
2018-01-28 17:52:00,1.261.413.0
2018-01-28 19:02:00,1.261.415.0
2018-01-28 20:07:00,1.261.416.0
2018-01-29 02:31:00,1.261.417.0
2018-01-29 05:21:00,1.261.418.0
2018-01-29 05:36:00,1.261.421.0
2018-01-29 06:32:00,1.261.424.0
2018-01-29 07:42:00,1.261.427.0
2018-01-29 08:41:00,1.261.429.0
2018-01-29 10:02:00,1.261.430.0
2018-01-29 11:06:00,1.261.431.0
2018-01-29 12:09:00,1.261.433.0
2018-01-29 13:18:00,1.261.434.0
2018-01-29 14:18:00,1.261.436.0
2018-01-29 15:38:00,1.261.437.0
2018-01-19 14:50:00,1.261.44.0
2018-01-29 16:44:00,1.261.441.0
2018-01-29 20:22:00,1.261.449.0
2018-01-19 16:40:00,1.261.45.0
2018-01-29 23:03:00,1.261.452.0
2018-01-30 00:19:00,1.261.459.0
2018-01-19 18:45:00,1.261.46.0
2018-01-30 01:35:00,1.261.463.0
2018-01-30 02:08:00,1.261.466.0
2018-01-30 03:18:00,1.261.470.0
2018-01-30 04:24:00,1.261.473.0
2018-01-30 05:28:00,1.261.479.0
2018-01-30 06:42:00,1.261.483.0
2018-01-30 07:51:00,1.261.485.0
2018-01-30 10:22:00,1.261.499.0
2018-01-30 11:27:00,1.261.502.0
2018-01-30 12:36:00,1.261.505.0
2018-01-30 13:47:00,1.261.508.0
2018-01-19 20:50:00,1.261.51.0
2018-01-30 14:56:00,1.261.510.0
2018-01-30 15:59:00,1.261.511.0
2018-01-30 17:12:00,1.261.520.0
2018-01-30 18:22:00,1.261.521.0
2018-03-13 16:38:00,1.261.523.0
2018-01-31 19:21:00,1.261.542.0
2018-01-31 19:22:00,1.261.544.0
2018-01-31 19:23:00,1.261.548.0
2018-01-31 19:24:00,1.261.551.0
2018-01-31 19:25:00,1.261.554.0
2018-01-31 19:27:00,1.261.558.0
2018-01-31 19:28:00,1.261.560.0
2018-01-31 19:29:00,1.261.563.0
2018-01-31 19:31:00,1.261.564.0
2018-01-31 19:33:00,1.261.565.0
2018-01-31 19:34:00,1.261.566.0
2018-01-31 22:55:00,1.261.584.0
2018-01-31 23:42:00,1.261.585.0
2018-02-01 00:41:00,1.261.589.0
2018-02-01 01:49:00,1.261.590.0
2018-02-01 03:04:00,1.261.596.0
2018-02-01 04:09:00,1.261.599.0
2018-02-01 06:31:00,1.261.607.0
2018-01-20 01:36:00,1.261.61.0
2018-02-01 07:47:00,1.261.610.0
2018-02-01 14:33:00,1.261.627.0
2018-02-01 15:40:00,1.261.629.0
2018-02-01 16:54:00,1.261.632.0
2018-02-01 19:13:00,1.261.633.0
2018-02-01 19:13:00,1.261.634.0
2018-02-01 21:33:00,1.261.637.0
2018-02-01 23:37:00,1.261.643.0
2018-02-02 00:21:00,1.261.645.0
2018-02-02 01:26:00,1.261.648.0
2018-01-20 03:56:00,1.261.65.0
2018-02-02 02:51:00,1.261.651.0
2018-02-02 03:52:00,1.261.654.0
2018-02-02 09:16:00,1.261.665.0
2018-02-02 10:21:00,1.261.666.0
2018-02-02 13:12:00,1.261.674.0
2018-02-02 14:21:00,1.261.676.0
2018-02-02 15:27:00,1.261.678.0
2018-02-02 16:41:00,1.261.679.0
2018-02-02 17:51:00,1.261.682.0
2018-02-02 19:06:00,1.261.683.0
2018-02-02 21:57:00,1.261.689.0
2018-02-02 22:46:00,1.261.692.0
2018-02-02 23:58:00,1.261.693.0
2018-02-03 01:02:00,1.261.695.0
2018-02-03 02:07:00,1.261.697.0
2018-01-20 08:36:00,1.261.70.0
2018-02-03 03:27:00,1.261.700.0
2018-02-03 04:44:00,1.261.701.0
2018-02-03 05:47:00,1.261.704.0
2018-02-03 06:58:00,1.261.707.0
2018-01-20 13:21:00,1.261.72.0
2018-02-03 14:42:00,1.261.724.0
2018-02-03 16:02:00,1.261.725.0
2018-02-03 17:16:00,1.261.727.0
2018-02-03 18:26:00,1.261.728.0
2018-02-03 21:31:00,1.261.733.0
2018-02-03 22:17:00,1.261.734.0
2018-02-04 01:36:00,1.261.737.0
2018-02-04 03:22:00,1.261.738.0
2018-02-04 04:01:00,1.261.739.0
2018-02-04 11:26:00,1.261.744.0
2018-02-04 11:58:00,1.261.746.0
2018-02-04 13:56:00,1.261.747.0
2018-02-04 17:37:00,1.261.748.0
2018-02-04 18:53:00,1.261.749.0
2018-02-04 19:57:00,1.261.752.0
2018-02-04 21:17:00,1.261.753.0
2018-02-04 22:52:00,1.261.754.0
2018-02-05 00:01:00,1.261.756.0
2018-02-05 02:07:00,1.261.757.0
2018-02-05 03:13:00,1.261.758.0
2018-01-20 16:07:00,1.261.76.0
2018-02-05 05:22:00,1.261.761.0
2018-01-20 17:36:00,1.261.77.0
2018-02-05 19:12:00,1.261.781.0
2018-02-05 20:18:00,1.261.788.0
2018-02-05 21:27:00,1.261.791.0
2018-02-05 22:42:00,1.261.794.0
2018-02-06 05:02:00,1.261.806.0
2018-02-06 07:02:00,1.261.807.0
2018-02-06 09:07:00,1.261.814.0
2018-02-06 11:32:00,1.261.820.0
2018-02-06 13:41:00,1.261.827.0
2018-02-06 18:02:00,1.261.832.0
2018-02-06 19:57:00,1.261.833.0
2018-02-06 22:06:00,1.261.838.0
2018-02-07 01:27:00,1.261.844.0
2018-02-07 03:57:00,1.261.848.0
2018-02-07 06:12:00,1.261.855.0
2018-02-07 11:01:00,1.261.868.0
2018-02-07 13:41:00,1.261.876.0
2018-02-07 16:12:00,1.261.880.0
2018-02-07 19:07:00,1.261.885.0
2018-01-22 11:15:00,1.261.92.0
2018-02-08 20:40:00,1.261.947.0
2018-02-09 03:06:00,1.261.957.0
2018-02-09 19:15:00,1.261.996.0
2018-03-01 00:22:00,1.263.0.0
2018-03-03 02:05:00,1.263.100.0
2018-03-23 09:50:00,1.263.1003.0
2018-03-23 11:55:00,1.263.1006.0
2018-03-23 16:10:00,1.263.1007.0
2018-03-23 17:20:00,1.263.1011.0
2018-03-23 18:41:00,1.263.1014.0
2018-03-23 22:01:00,1.263.1018.0
2018-03-24 00:26:00,1.263.1021.0
2018-03-24 03:56:00,1.263.1029.0
2018-03-24 05:06:00,1.263.1032.0
2018-03-24 06:21:00,1.263.1037.0
2018-03-24 07:36:00,1.263.1040.0
2018-03-24 09:01:00,1.263.1044.0
2018-03-24 10:06:00,1.263.1048.0
2018-03-24 11:23:00,1.263.1052.0
2018-03-24 12:36:00,1.263.1055.0
2018-03-24 13:46:00,1.263.1059.0
2018-03-24 15:31:00,1.263.1062.0
2018-03-24 17:16:00,1.263.1067.0
2018-03-24 18:51:00,1.263.1070.0
2018-03-24 22:06:00,1.263.1075.0
2018-03-24 23:21:00,1.263.1078.0
2018-03-25 00:31:00,1.263.1082.0
2018-03-25 03:51:00,1.263.1089.0
2018-03-25 04:56:00,1.263.1092.0
2018-03-25 06:06:00,1.263.1096.0
2018-03-25 07:26:00,1.263.1100.0
2018-03-25 08:41:00,1.263.1102.0
2018-03-25 10:01:00,1.263.1105.0
2018-03-25 11:14:00,1.263.1109.0
2018-03-03 09:01:00,1.263.111.0
2018-03-25 12:47:00,1.263.1110.0
2018-03-25 13:52:00,1.263.1111.0
2018-03-25 15:14:00,1.263.1113.0
2018-03-25 16:27:00,1.263.1116.0
2018-03-25 17:42:00,1.263.1118.0
2018-03-03 11:51:00,1.263.112.0
2018-03-25 18:52:00,1.263.1122.0
2018-03-25 20:07:00,1.263.1126.0
2018-03-25 21:22:00,1.263.1128.0
2018-03-03 13:06:00,1.263.113.0
2018-03-25 22:37:00,1.263.1130.0
2018-03-25 23:52:00,1.263.1133.0
2018-03-26 01:13:00,1.263.1135.0
2018-03-26 02:22:00,1.263.1139.0
2018-03-26 03:37:00,1.263.1142.0
2018-03-26 04:52:00,1.263.1145.0
2018-03-26 06:08:00,1.263.1146.0
2018-03-26 07:28:00,1.263.1150.0
2018-03-26 08:42:00,1.263.1153.0
2018-03-26 09:53:00,1.263.1155.0
2018-03-26 11:08:00,1.263.1159.0
2018-03-03 19:01:00,1.263.116.0
2018-03-26 12:29:00,1.263.1163.0
2018-03-26 13:43:00,1.263.1166.0
2018-03-03 20:12:00,1.263.117.0
2018-03-26 16:08:00,1.263.1173.0
2018-03-26 17:28:00,1.263.1176.0
2018-03-03 21:46:00,1.263.118.0
2018-03-26 20:18:00,1.263.1182.0
2018-03-03 23:27:00,1.263.119.0
2018-03-04 00:32:00,1.263.120.0
2018-03-04 01:47:00,1.263.121.0
2018-03-04 05:07:00,1.263.122.0
2018-03-04 06:16:00,1.263.123.0
2018-03-04 07:26:00,1.263.124.0
2018-03-04 08:36:00,1.263.125.0
2018-03-04 11:17:00,1.263.129.0
2018-03-04 12:52:00,1.263.130.0
2018-03-04 14:11:00,1.263.131.0
2018-03-04 15:38:00,1.263.132.0
2018-03-04 17:13:00,1.263.133.0
2018-03-04 17:58:00,1.263.134.0
2018-03-04 19:28:00,1.263.135.0
2018-03-04 20:36:00,1.263.136.0
2018-03-04 21:42:00,1.263.137.0
2018-03-01 06:02:00,1.263.14.0
2018-03-05 00:21:00,1.263.141.0
2018-03-05 01:27:00,1.263.142.0
2018-03-05 02:47:00,1.263.144.0
2018-03-05 04:45:00,1.263.146.0
2018-03-05 05:52:00,1.263.148.0
2018-03-05 06:52:00,1.263.150.0
2018-03-05 08:45:00,1.263.152.0
2018-03-26 23:58:00,1.263.1535.0
2018-03-05 09:52:00,1.263.154.0
2018-03-27 02:19:00,1.263.1540.0
2018-03-27 03:34:00,1.263.1547.0
2018-03-27 04:43:00,1.263.1550.0
2018-03-05 11:02:00,1.263.156.0
2018-03-27 08:33:00,1.263.1563.0
2018-03-27 09:58:00,1.263.1564.0
2018-03-27 14:08:00,1.263.1580.0
2018-03-27 15:03:00,1.263.1584.0
2018-03-27 16:20:00,1.263.1587.0
2018-03-27 17:33:00,1.263.1590.0
2018-03-27 18:45:00,1.263.1594.0
2018-03-27 20:10:00,1.263.1596.0
2018-03-05 12:17:00,1.263.160.0
2018-03-27 21:08:00,1.263.1607.0
2018-03-05 13:23:00,1.263.162.0
2018-03-28 05:53:00,1.263.1631.0
2018-03-28 07:08:00,1.263.1632.0
2018-03-28 08:38:00,1.263.1635.0
2018-03-28 09:33:00,1.263.1638.0
2018-03-28 10:48:00,1.263.1641.0
2018-03-28 11:59:00,1.263.1645.0
2018-03-28 14:08:00,1.263.1649.0
2018-03-05 14:29:00,1.263.165.0
2018-03-28 15:14:00,1.263.1650.0
2018-03-28 16:29:00,1.263.1652.0
2018-03-28 19:32:00,1.263.1654.0
2018-03-05 15:42:00,1.263.167.0
2018-03-29 06:23:00,1.263.1684.0
2018-03-29 07:16:00,1.263.1687.0
2018-03-29 08:18:00,1.263.1691.0
2018-03-05 16:58:00,1.263.170.0
2018-03-29 11:11:00,1.263.1706.0
2018-03-29 12:18:00,1.263.1709.0
2018-03-05 18:08:00,1.263.171.0
2018-03-29 21:03:00,1.263.1728.0
2018-03-05 19:13:00,1.263.173.0
2018-03-29 22:58:00,1.263.1737.0
2018-03-05 20:27:00,1.263.176.0
2018-03-30 08:33:00,1.263.1764.0
2018-03-30 10:03:00,1.263.1766.0
2018-03-30 21:01:00,1.263.1800.0
2018-03-30 23:22:00,1.263.1801.0
2018-03-30 23:42:00,1.263.1805.0
2018-03-31 02:10:00,1.263.1813.0
2018-03-31 03:30:00,1.263.1819.0
2018-03-31 04:46:00,1.263.1824.0
2018-03-31 07:56:00,1.263.1829.0
2018-03-06 01:22:00,1.263.183.0
2018-03-31 09:08:00,1.263.1832.0
2018-03-31 10:07:00,1.263.1833.0
2018-03-31 11:11:00,1.263.1837.0
2018-03-31 13:31:00,1.263.1841.0
2018-03-31 14:33:00,1.263.1842.0
2018-03-31 15:22:00,1.263.1843.0
2018-03-31 16:36:00,1.263.1846.0
2018-03-31 17:48:00,1.263.1850.0
2018-03-31 18:57:00,1.263.1851.0
2018-03-31 20:28:00,1.263.1853.0
2018-03-31 22:25:00,1.263.1856.0
2018-04-01 01:36:00,1.263.1863.0
2018-04-01 03:32:00,1.263.1869.0
2018-03-06 01:54:00,1.263.187.0
2018-04-01 04:48:00,1.263.1873.0
2018-04-01 07:17:00,1.263.1878.0
2018-04-01 09:01:00,1.263.1879.0
2018-04-01 10:11:00,1.263.1883.0
2018-04-01 11:42:00,1.263.1885.0
2018-04-01 12:45:00,1.263.1888.0
2018-04-01 13:56:00,1.263.1892.0
2018-04-01 15:07:00,1.263.1893.0
2018-04-01 16:28:00,1.263.1895.0
2018-04-01 17:47:00,1.263.1897.0
2018-03-06 02:53:00,1.263.190.0
2018-04-01 20:47:00,1.263.1903.0
2018-04-01 23:52:00,1.263.1913.0
2018-04-02 01:32:00,1.263.1915.0
2018-04-02 03:13:00,1.263.1918.0
2018-04-02 04:11:00,1.263.1922.0
2018-04-02 05:52:00,1.263.1926.0
2018-04-02 07:12:00,1.263.1930.0
2018-04-02 08:58:00,1.263.1934.0
2018-04-02 11:38:00,1.263.1938.0
2018-03-06 04:05:00,1.263.194.0
2018-04-02 13:36:00,1.263.1946.0
2018-04-02 15:09:00,1.263.1951.0
2018-04-02 16:43:00,1.263.1955.0
2018-04-02 19:49:00,1.263.1962.0
2018-04-02 21:24:00,1.263.1966.0
2018-03-06 05:17:00,1.263.197.0
2018-04-02 22:36:00,1.263.1970.0
2018-04-02 23:53:00,1.263.1974.0
2018-04-03 01:12:00,1.263.1979.0
2018-04-03 02:43:00,1.263.1981.0
2018-04-03 05:04:00,1.263.1985.0
2018-04-03 05:51:00,1.263.1989.0
2018-03-01 00:22:00,1.263.2.0
2018-03-06 06:43:00,1.263.201.0
2018-04-03 18:55:00,1.263.2034.0
2018-03-06 08:08:00,1.263.205.0
2018-03-06 09:18:00,1.263.209.0
2018-03-06 10:33:00,1.263.212.0
2018-03-06 11:47:00,1.263.215.0
2018-03-06 12:59:00,1.263.218.0
2018-03-06 15:33:00,1.263.223.0
2018-03-06 16:48:00,1.263.227.0
2018-03-06 18:08:00,1.263.229.0
2018-03-06 19:38:00,1.263.231.0
2018-03-06 21:18:00,1.263.233.0
2018-03-06 22:45:00,1.263.235.0
2018-03-07 00:13:00,1.263.239.0
2018-03-07 01:23:00,1.263.242.0
2018-03-07 10:17:00,1.263.261.0
2018-03-07 11:17:00,1.263.265.0
2018-03-07 12:12:00,1.263.267.0
2018-03-07 13:27:00,1.263.270.0
2018-03-07 14:51:00,1.263.272.0
2018-03-07 17:13:00,1.263.278.0
2018-03-08 01:21:00,1.263.296.0
2018-03-08 02:47:00,1.263.299.0
2018-03-01 01:23:00,1.263.3.0
2018-03-08 04:01:00,1.263.303.0
2018-03-08 05:12:00,1.263.305.0
2018-03-08 08:56:00,1.263.313.0
2018-03-08 10:11:00,1.263.316.0
2018-03-08 11:26:00,1.263.319.0
2018-03-08 12:41:00,1.263.321.0
2018-03-08 13:52:00,1.263.325.0
2018-03-08 15:21:00,1.263.328.0
2018-03-08 17:16:00,1.263.331.0
2018-03-08 18:02:00,1.263.332.0
2018-03-08 22:42:00,1.263.346.0
2018-03-09 08:06:00,1.263.374.0
2018-03-09 09:05:00,1.263.380.0
2018-03-09 10:11:00,1.263.381.0
2018-03-09 11:26:00,1.263.384.0
2018-03-09 12:36:00,1.263.385.0
2018-03-09 13:46:00,1.263.387.0
2018-03-09 14:56:00,1.263.389.0
2018-03-09 16:06:00,1.263.390.0
2018-03-09 17:12:00,1.263.393.0
2018-03-09 20:16:00,1.263.398.0
2018-03-09 21:26:00,1.263.401.0
2018-03-09 22:37:00,1.263.403.0
2018-03-10 01:52:00,1.263.409.0
2018-03-10 02:59:00,1.263.411.0
2018-03-10 04:13:00,1.263.414.0
2018-03-10 05:26:00,1.263.417.0
2018-03-10 06:32:00,1.263.419.0
2018-03-01 17:10:00,1.263.42.0
2018-03-10 08:32:00,1.263.420.0
2018-03-10 09:57:00,1.263.421.0
2018-03-13 18:35:00,1.263.423.0
2018-03-13 18:36:00,1.263.425.0
2018-03-13 18:37:00,1.263.426.0
2018-03-13 18:39:00,1.263.427.0
2018-03-13 18:41:00,1.263.428.0
2018-03-13 18:42:00,1.263.429.0
2018-03-13 18:46:00,1.263.431.0
2018-03-13 18:48:00,1.263.433.0
2018-03-13 18:49:00,1.263.434.0
2018-03-13 18:51:00,1.263.435.0
2018-03-13 18:52:00,1.263.436.0
2018-03-13 18:53:00,1.263.437.0
2018-03-13 18:55:00,1.263.438.0
2018-03-13 18:57:00,1.263.439.0
2018-03-01 18:21:00,1.263.44.0
2018-03-13 18:59:00,1.263.440.0
2018-03-13 19:01:00,1.263.442.0
2018-03-13 19:02:00,1.263.443.0
2018-03-13 19:04:00,1.263.445.0
2018-03-13 19:06:00,1.263.446.0
2018-03-13 19:07:00,1.263.447.0
2018-03-13 19:09:00,1.263.448.0
2018-03-13 19:10:00,1.263.450.0
2018-03-13 19:12:00,1.263.452.0
2018-03-13 19:13:00,1.263.453.0
2018-03-13 19:14:00,1.263.454.0
2018-03-13 19:16:00,1.263.455.0
2018-03-13 19:18:00,1.263.456.0
2018-03-13 19:19:00,1.263.457.0
2018-03-13 19:21:00,1.263.458.0
2018-03-01 20:25:00,1.263.46.0
2018-03-13 19:23:00,1.263.460.0
2018-03-13 19:24:00,1.263.464.0
2018-03-13 19:26:00,1.263.465.0
2018-03-13 19:27:00,1.263.467.0
2018-03-13 19:29:00,1.263.469.0
2018-03-01 22:10:00,1.263.48.0
2018-03-13 19:31:00,1.263.482.0
2018-03-13 19:32:00,1.263.484.0
2018-03-13 15:20:00,1.263.487.0
2018-03-13 15:22:00,1.263.490.0
2018-03-13 15:23:00,1.263.492.0
2018-03-13 15:26:00,1.263.494.0
2018-03-13 15:27:00,1.263.496.0
2018-03-13 15:31:00,1.263.498.0
2018-03-13 15:31:00,1.263.500.0
2018-03-13 19:38:00,1.263.502.0
2018-03-13 15:31:00,1.263.504.0
2018-03-13 19:41:00,1.263.506.0
2018-03-13 15:31:00,1.263.509.0
2018-03-01 22:56:00,1.263.51.0
2018-03-02 00:36:00,1.263.52.0
2018-03-13 19:44:00,1.263.526.0
2018-03-13 19:44:00,1.263.530.0
